,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,price/weight,Outlet_Identifier_HIGH,Outlet_Identifier_LOW,Outlet_Identifier_MED,Item_MRP_Group_A,Item_MRP_Group_B,Item_MRP_Group_C,Item_MRP_Group_D
2238,10.8,0,-2.4992066694365103,192.9504,1,3,3,7478.2656,2,28,17.865777777777776,1,0,0,0,0,1,0
2239,12.1,0,-3.323877543790164,148.0734,0,1,0,593.8936,2,28,12.237471074380165,0,1,0,0,0,1,0
2240,20.0,1,-3.5695872289682393,45.5744,1,1,1,452.744,2,14,2.27872,0,0,1,1,0,0,0
2241,6.71,1,-3.5213179259143295,65.8142,0,1,1,856.8846,2,16,9.808375558867363,0,0,1,1,0,0,0
2242,13.65,0,-3.2281311485448185,31.9558,1,3,3,984.7182,2,28,2.341084249084249,1,0,0,1,0,0,0
2243,7.365,0,-3.151194045820778,228.372,0,2,1,2037.348,2,6,31.007739307535644,0,0,1,0,0,0,1
2244,7.935,0,-4.066224561549581,50.035,2,3,1,149.805,2,26,6.305608065532451,0,0,1,1,0,0,0
2245,12.6,0,-2.875378837542175,51.3982,0,2,1,473.3838,2,6,4.0792222222222225,0,0,1,1,0,0,0
2246,17.6,0,-2.8756507436826744,42.7454,1,1,1,293.6178,2,14,2.4287159090909087,0,0,1,1,0,0,0
2247,19.0,0,-2.043805615434954,190.1872,1,1,1,5105.3544,1,14,10.009852631578946,0,0,1,0,0,1,0
2248,7.5,0,-3.3120915545652485,175.3028,0,2,1,3010.7476,1,6,23.373706666666667,0,0,1,0,0,1,0
2249,13.35,0,-4.262544113590923,77.6012,0,1,1,986.7156,0,16,5.812823970037454,0,0,1,0,1,0,0
2250,8.6,0,-2.405820856426345,112.9176,0,1,1,458.0704,1,16,13.129953488372093,0,0,1,0,1,0,0
2251,15.1,0,-1.1915721117260885,196.011,0,1,0,589.233,2,28,12.980860927152317,0,1,0,0,0,1,0
2252,10.5,1,-3.7902338715760733,140.6154,0,3,0,283.6308,2,15,13.391942857142856,0,1,0,0,0,1,0
2253,9.0,0,-2.5008955415870844,213.3534,0,1,1,1935.4806,2,16,23.705933333333334,0,0,1,0,0,0,1
2254,4.61,0,-2.096848120992995,172.4396,1,1,1,1569.9564,0,14,37.40555314533623,0,0,1,0,0,1,0
2255,10.895,1,-2.9128366546889874,146.2102,0,3,0,437.4306,2,15,13.419935750344195,0,1,0,0,0,1,0
2256,17.6,0,-3.0129971576460886,112.7176,1,1,1,1717.764,2,14,6.40440909090909,0,0,1,0,1,0,0
2257,11.65,0,-3.204532237721075,188.224,1,1,1,1304.968,2,14,16.15656652360515,0,0,1,0,0,1,0
2258,19.1,0,-2.6971097862865405,41.9796,1,1,1,784.3124,1,14,2.1978848167539264,0,0,1,1,0,0,0
2259,17.2,1,-4.419817228535422,165.7184,0,2,1,1816.3024,2,11,9.634790697674418,0,0,1,0,0,1,0
2260,16.5,0,-2.603994651041731,206.8638,0,2,1,2070.638,2,11,12.5372,0,0,1,0,0,0,1
2261,15.6,0,-1.9421440248125323,128.0994,0,2,1,2184.4898,2,11,8.211500000000001,0,0,1,0,1,0,0
2262,9.0,0,-3.441504508749398,99.6016,0,2,1,1922.8304,1,9,11.066844444444445,0,0,1,0,1,0,0
2263,15.0,0,-2.8413604638920225,44.0744,2,3,1,633.8416,2,26,2.938293333333333,0,0,1,1,0,0,0
2264,17.85,0,-1.9260801789956954,94.3436,1,3,3,2269.0464,2,28,5.285355742296918,1,0,0,0,1,0,0
2265,12.6,0,-2.8858736017862707,52.4982,1,3,3,1209.7586,2,28,4.1665238095238095,1,0,0,1,0,0,0
2266,6.195,0,-2.6297366167318725,119.3098,1,1,1,1205.098,2,14,19.259047619047617,0,0,1,0,1,0,0
2267,20.2,1,-2.1409449890503485,197.311,1,1,1,3338.987,2,14,9.767871287128713,0,0,1,0,0,1,0
2268,20.7,0,-3.0216998515674702,38.7506,2,3,1,227.7036,2,26,1.8720096618357487,0,0,1,1,0,0,0
2269,20.25,0,-2.827245984216509,245.046,1,3,2,4680.574,1,4,12.101037037037036,0,0,1,0,0,0,1
2270,7.655,0,-3.4445762672441136,117.7492,2,3,1,695.0952,2,26,15.381998693664272,0,0,1,0,1,0,0
2271,20.1,1,-2.3477082408935788,193.982,0,1,0,579.246,2,28,9.650845771144278,0,1,0,0,0,1,0
2272,5.92,1,-3.9472043239320342,49.0692,0,2,1,1478.076,0,6,8.288716216216217,0,0,1,1,0,0,0
2273,18.75,0,-3.7307532932955487,99.0042,0,2,1,694.4294,0,6,5.280224,0,0,1,0,1,0,0
2274,9.395,1,-2.2965776538450147,88.3856,0,2,1,703.0848,2,11,9.407727514635445,0,0,1,0,1,0,0
2275,13.35,0,-2.3948109691567474,149.3708,0,2,1,4514.124,2,9,11.188823970037454,0,0,1,0,0,1,0
2276,5.19,1,-2.5577273480651406,101.399,0,1,0,206.398,2,28,19.5373795761079,0,1,0,0,1,0,0
2277,19.2,0,-2.0422864450596094,196.211,0,3,0,589.233,1,15,10.219322916666668,0,1,0,0,0,1,0
2278,19.0,1,-2.269499468763315,226.172,2,3,1,3169.208,2,26,11.90378947368421,0,0,1,0,0,0,1
2279,14.15,0,-3.876920230510072,124.2046,0,1,1,2490.092,2,16,8.777710247349823,0,0,1,0,1,0,0
2280,20.85,1,-2.7771959110540787,88.1514,0,2,1,1151.1682,2,9,4.227884892086331,0,0,1,0,1,0,0
2281,8.63,0,-3.4650598433794046,186.0582,0,2,1,3900.9222,2,6,21.55946697566628,0,0,1,0,0,1,0
2282,16.7,0,-3.622003616629607,248.4776,1,3,2,6439.6176,1,4,14.878898203592815,0,0,1,0,0,0,1
2283,7.895,1,-2.3584447870063823,104.5332,0,1,1,1845.5976,2,16,13.24043065231159,0,0,1,0,1,0,0
2284,7.72,0,-2.957715939219957,77.9986,2,3,1,934.7832,2,26,10.103445595854922,0,0,1,0,1,0,0
2285,5.615,0,-2.0676677495905977,121.573,0,2,1,3202.498,1,6,21.65146927871772,0,0,1,0,1,0,0
2286,7.05,1,-2.8887650832893343,224.9088,1,1,1,2684.5056,2,14,31.901957446808513,0,0,1,0,0,0,1
2287,14.35,0,-3.557170055312551,109.2228,0,3,0,221.0456,1,15,7.611344947735192,0,1,0,0,1,0,0
2288,8.52,0,-3.608168748062542,151.7682,1,1,1,2439.4912,0,14,17.813169014084508,0,0,1,0,0,1,0
2289,7.645,1,-2.7018191494883457,44.0112,0,2,1,596.5568,2,6,5.7568606932635715,0,0,1,1,0,0,0
2290,12.1,0,-3.879925583549696,149.5734,1,3,2,2227.101,2,4,12.361438016528925,0,0,1,0,0,1,0
2291,14.8,0,-2.512786062034665,192.4846,0,1,1,5159.2842,2,16,13.005716216216216,0,0,1,0,0,1,0
2292,20.75,0,-3.8473330113881743,153.6024,1,3,2,1366.2216,0,4,7.402525301204819,0,0,1,0,0,1,0
2293,10.8,0,-3.5403909341014828,238.6222,0,2,1,8604.7992,2,11,22.094648148148146,0,0,1,0,0,0,1
2294,18.35,0,-2.6629071796797503,190.2872,0,3,0,378.1744,0,15,10.369874659400544,0,1,0,0,0,1,0
2295,13.5,1,-2.686060467268135,58.6562,1,3,2,711.0744,2,4,4.344903703703704,0,0,1,1,0,0,0
2296,20.5,0,-1.937288866342024,34.819,0,2,1,1061.951,1,6,1.698487804878049,0,0,1,1,0,0,0
2297,12.35,1,-1.6786999933689495,78.6328,1,3,2,1004.0264,2,4,6.367028340080972,0,0,1,0,1,0,0
2298,8.895,0,-2.2507153043112686,39.1138,0,2,1,609.207,0,11,4.397279370432828,0,0,1,1,0,0,0
2299,16.7,0,-3.811706062226063,110.8886,0,2,1,3558.0352,2,11,6.640035928143712,0,0,1,0,1,0,0
2300,16.2,0,-3.943783678007966,155.8972,0,2,1,2025.3636,0,9,9.623283950617283,0,0,1,0,0,1,0
2301,7.26,0,-4.234829583956141,118.115,1,3,2,1864.24,2,4,16.269283746556475,0,0,1,0,1,0,0
2302,6.65,0,-2.432627857962609,126.7678,1,1,1,1907.517,2,14,19.062827067669172,0,0,1,0,1,0,0
2303,13.35,0,-3.0359910308887605,218.9166,0,1,1,5660.6316,2,16,16.398247191011237,0,0,1,0,0,0,1
2304,17.35,0,-2.884043002781498,99.8016,0,2,1,607.2096,2,9,5.7522536023054744,0,0,1,0,1,0,0
2305,20.7,0,-3.025721632671846,39.6506,1,3,3,1024.6662,2,28,1.9154879227053139,1,0,0,1,0,0,0
2306,5.46,1,-3.430850326634988,187.424,0,2,1,3169.208,2,6,34.326739926739926,0,0,1,0,0,1,0
2307,18.25,0,-2.421284679805141,197.3452,0,2,1,2740.4328,2,9,10.813435616438356,0,0,1,0,0,1,0
2308,8.185,0,-3.0670906263013196,47.7692,1,1,1,640.4996,2,14,5.836188149053146,0,0,1,1,0,0,0
2309,7.5,0,-2.9808244100140158,122.2072,0,1,1,1960.1152,2,16,16.294293333333332,0,0,1,0,1,0,0
2310,12.65,0,-3.340929002115993,230.601,0,2,1,2067.309,2,9,18.229328063241105,0,0,1,0,0,0,1
2311,14.3,0,-2.03722180701362,77.2328,0,2,1,231.6984,2,9,5.400895104895104,0,0,1,0,1,0,0
2312,17.85,0,-2.5979933490159963,128.002,0,3,0,253.004,2,15,7.170980392156863,0,1,0,0,1,0,0
2313,6.425,0,-2.2467479694515737,130.5626,0,3,0,131.1626,2,15,20.321027237354087,0,1,0,0,1,0,0
2314,6.825,1,-3.0633831316581506,153.4998,0,2,1,2153.1972,2,11,22.490813186813185,0,0,1,0,0,1,0
2315,16.5,0,-2.6108749343815645,205.3638,1,3,3,5383.6588,2,28,12.446290909090909,1,0,0,0,0,0,1
2316,20.25,0,-2.832143807214707,245.546,2,3,1,1724.422,1,26,12.125728395061728,0,0,1,0,0,0,1
2317,19.2,0,-1.698609347944017,243.0196,1,1,1,3615.294,1,14,12.657270833333333,0,0,1,0,0,0,1
2318,17.7,0,-3.863548891197235,166.8474,0,3,0,168.4474,1,15,9.426406779661017,0,1,0,0,0,1,0
2319,9.695,1,-3.5327846995109358,175.437,0,2,1,2999.429,2,11,18.095616297060342,0,0,1,0,0,1,0
2320,21.35,0,-2.681079195777004,259.3278,1,3,3,4165.2448,2,28,12.146501170960187,1,0,0,0,0,0,1
2321,7.75,0,-3.1389905680509385,95.6436,0,2,1,1134.5232,2,11,12.341109677419356,0,0,1,0,1,0,0
2322,18.85,0,-1.9911920920851496,159.6578,1,3,3,2888.2404,0,28,8.469909814323607,1,0,0,0,0,1,0
2323,19.75,1,-4.014549152816568,179.866,1,1,1,2696.49,2,14,9.10713924050633,0,0,1,0,0,1,0
2324,5.325,1,-1.4604927004335244,55.5298,0,3,0,53.9298,2,15,10.428131455399061,0,1,0,1,0,0,0
2325,8.63,1,-2.8538757958155276,115.4518,0,1,0,113.8518,2,28,13.377960602549246,0,1,0,0,1,0,0
2326,18.7,0,-3.0820510395449126,152.3682,1,3,3,2287.023,1,28,8.148032085561498,1,0,0,0,0,1,0
2327,20.25,1,-3.8631294656497754,185.1924,0,1,0,555.2772,2,28,9.145303703703703,0,1,0,0,0,1,0
2328,6.71,1,-3.5156774543612976,66.6142,0,2,1,1120.5414,2,6,9.927600596125187,0,0,1,1,0,0,0
2329,14.35,0,-2.519161939883809,79.296,2,3,1,719.064,2,26,5.525853658536586,0,0,1,0,1,0,0
2330,15.2,0,-4.330256154157744,47.8034,1,1,1,437.4306,1,14,3.14496052631579,0,0,1,1,0,0,0
2331,5.82,1,-2.587212555520599,256.633,1,1,1,2050.664,2,14,44.095017182130576,0,0,1,0,0,0,1
2332,5.59,1,-2.8676312034785645,61.9168,1,3,2,1214.4192,2,4,11.076350626118069,0,0,1,1,0,0,0
2333,18.5,1,-2.776485569094547,148.0418,0,1,1,2059.9852,2,16,8.00225945945946,0,0,1,0,0,1,0
2334,6.67,1,-2.4133765294409777,133.1626,1,3,3,3672.5528,2,28,19.96440779610195,1,0,0,0,1,0,0
2335,14.0,1,-2.80631822802655,153.5656,0,1,1,3089.312,2,16,10.968971428571427,0,0,1,0,0,1,0
2336,7.605,0,-1.530982580898772,165.021,0,3,0,815.605,2,15,21.699013806706112,0,1,0,0,0,1,0
2337,20.1,0,-1.9979544843508625,61.1536,0,1,0,61.2536,1,28,3.042467661691542,0,1,0,1,0,0,0
2338,9.6,0,-2.463623342768697,107.128,0,2,1,1278.336,2,11,11.159166666666668,0,0,1,0,1,0,0
2339,17.7,1,-2.099110407842435,103.8674,0,2,1,1528.011,2,6,5.868214689265537,0,0,1,0,1,0,0
2340,15.7,0,-3.636962651005497,43.377,0,3,0,129.831,0,15,2.762866242038217,0,1,0,1,0,0,0
2341,13.65,0,-2.5552735662711314,55.093,0,2,1,1301.639,1,6,4.0361172161172165,0,0,1,1,0,0,0
2342,14.6,1,-3.1418728170200945,110.1254,0,2,1,1844.9318,2,6,7.5428356164383565,0,0,1,0,1,0,0
2343,15.6,0,-2.4279683888465895,220.1798,0,2,1,5068.7354,2,6,14.114089743589744,0,0,1,0,0,0,1
2344,20.25,0,-3.316052310137655,217.5482,2,3,1,1095.241,0,26,10.743120987654322,0,0,1,0,0,0,1
2345,8.02,0,-1.6791695263669284,151.9998,0,3,0,307.5996,2,15,18.952593516209475,0,1,0,0,0,1,0
2346,18.35,0,-2.3123675354412607,93.8462,2,3,1,1295.6468,2,26,5.114234332425068,0,0,1,0,1,0,0
2347,16.6,0,-3.2971670963685606,118.8124,0,1,1,2607.2728,2,16,7.157373493975903,0,0,1,0,1,0,0
2348,10.0,1,-2.7620427984902505,228.6668,0,2,1,3455.502,2,9,22.86668,0,0,1,0,0,0,1
2349,16.1,1,-2.7578212126451933,179.4318,1,1,1,2345.6134,2,14,11.144832298136645,0,0,1,0,0,1,0
2350,13.0,1,-1.9676490070769714,196.2426,0,3,0,197.7426,2,15,15.095584615384617,0,1,0,0,0,1,0
2351,16.1,1,-3.035049775391146,126.5362,0,2,1,1761.7068,2,6,7.859391304347825,0,0,1,0,1,0,0
2352,19.0,0,-2.188386848363359,105.5622,1,1,1,1905.5196,2,14,5.555905263157895,0,0,1,0,1,0,0
2353,17.6,0,-4.601377786235228,163.5552,0,2,1,3086.6488,2,9,9.292909090909092,0,0,1,0,0,1,0
2354,6.32,0,-4.359100733018129,39.1822,0,2,1,1060.6194,2,6,6.199715189873418,0,0,1,1,0,0,0
2355,9.3,1,-3.398251654579481,153.1314,0,2,1,4653.942,2,9,16.46574193548387,0,0,1,0,0,1,0
2356,11.1,1,-3.317831616848622,175.0712,0,2,1,3339.6528,2,6,15.77218018018018,0,0,1,0,0,1,0
2357,8.88,0,-2.449219533981177,151.2682,1,3,3,2439.4912,0,28,17.034707207207205,1,0,0,0,0,1,0
2358,6.15,0,-3.0740734546452733,99.4384,2,3,1,1379.5376,2,26,16.168845528455282,0,0,1,0,1,0,0
2359,20.85,0,-2.326690979241986,223.9746,0,1,1,897.4984,2,16,10.742187050359712,0,0,1,0,0,0,1
2360,17.1,1,-3.061689336346198,141.4838,0,1,1,1404.838,2,16,8.273906432748538,0,0,1,0,0,1,0
2361,13.15,1,-3.2673473148196552,86.3856,1,3,2,615.1992,2,4,6.569247148288973,0,0,1,0,1,0,0
2362,16.5,1,-2.3660944692162933,95.7068,0,2,1,1069.2748,2,9,5.800412121212121,0,0,1,0,1,0,0
2363,11.65,0,-3.2004452904218215,185.924,0,2,1,4101.328,2,6,15.959141630901287,0,0,1,0,0,1,0
2364,13.15,0,-3.7796337397824034,160.292,1,1,1,4793.76,2,14,12.189505703422054,0,0,1,0,0,1,0
2365,19.35,1,-2.565530118070337,113.9518,1,1,1,1138.518,2,14,5.888981912144703,0,0,1,0,1,0,0
2366,19.35,1,-3.8396527171729673,122.2098,0,2,1,2771.7254,2,11,6.315751937984496,0,0,1,0,1,0,0
2367,16.5,1,-2.5301478948272136,101.4332,2,3,1,1948.1308,2,26,6.147466666666666,0,0,1,0,1,0,0
2368,21.35,0,-2.6764139998964422,258.5278,0,2,1,5206.556,2,9,12.109030444964871,0,0,1,0,0,0,1
2369,16.0,1,-2.1578740956801576,57.5246,0,2,1,173.7738,2,9,3.5952875,0,0,1,1,0,0,0
2370,20.5,0,-1.9437618612788279,34.919,2,3,1,73.238,1,26,1.7033658536585365,0,0,1,1,0,0,0
2371,19.75,1,-4.016935232693341,180.466,2,3,1,3415.554,2,26,9.137518987341773,0,0,1,0,0,1,0
2372,17.6,0,-4.1492796166173,179.1976,0,2,1,3803.0496,1,6,10.181681818181817,0,0,1,0,0,1,0
2373,4.615,1,-2.278792612230069,234.33,0,2,1,3961.51,2,6,50.77573131094258,0,0,1,0,0,0,1
2374,5.88,0,-5.624954843350592,154.1998,1,3,2,1384.1982,0,4,26.224455782312926,0,0,1,0,0,1,0
2375,11.8,1,-2.366576169340198,126.0704,1,1,1,1251.704,2,14,10.68393220338983,0,0,1,0,1,0,0
2376,17.35,0,-3.2194849746479757,101.9016,2,3,1,1821.6288,2,26,5.8732910662824205,0,0,1,0,1,0,0
2377,12.35,1,-3.388453076404991,196.9426,0,1,1,5141.3076,2,16,15.946769230769231,0,0,1,0,0,1,0
2378,9.5,0,-3.469536556141274,111.0228,1,3,3,3205.1612,2,28,11.68661052631579,1,0,0,0,1,0,0
2379,9.0,0,-2.4988695753021766,214.1534,0,2,1,1720.4272,2,11,23.794822222222223,0,0,1,0,0,0,1
2380,6.235,0,-2.129818489725177,263.291,1,1,1,3418.883,1,14,42.22790697674419,0,0,1,0,0,0,1
2381,9.6,0,-3.3719368777212724,244.817,0,2,1,4374.306,2,9,25.501770833333335,0,0,1,0,0,0,1
2382,16.75,0,-2.2495287941126114,156.163,0,2,1,782.315,2,6,9.323164179104479,0,0,1,0,0,1,0
2383,17.1,1,-3.0601358064695487,141.3838,1,1,1,1685.8056,2,14,8.268058479532163,0,0,1,0,0,1,0
2384,6.825,1,-2.550315616853733,154.5998,0,3,0,153.7998,2,15,22.651985347985345,0,1,0,0,0,1,0
2385,6.78,1,-1.9593085085428865,92.212,0,2,1,4101.328,2,6,13.600589970501474,0,0,1,0,1,0,0
2386,16.0,1,-2.233180828807343,181.9634,1,3,2,3453.5046,2,4,11.3727125,0,0,1,0,0,1,0
2387,15.0,0,-1.8710610930720597,105.9938,0,2,1,1179.1318,2,9,7.066253333333333,0,0,1,0,1,0,0
2388,7.39,0,-2.373427677717662,251.3066,1,3,2,1004.0264,1,4,34.00630581867389,0,0,1,0,0,0,1
2389,17.6,0,-2.8772042710099144,42.5454,0,1,1,419.454,2,16,2.4173522727272725,0,0,1,1,0,0,0
2390,12.65,1,-1.8576175165575226,239.6538,0,1,1,3845.6608,2,16,18.94496442687747,0,0,1,0,0,0,1
2391,17.85,0,-3.113086853510628,127.102,0,1,1,2024.032,2,16,7.120560224089635,0,0,1,0,1,0,0
2392,11.15,1,-4.794756870023462,150.4708,2,3,1,1956.1204,2,26,13.495139013452913,0,0,1,0,0,1,0
2393,15.7,0,-3.4835634738042836,42.877,0,2,1,1168.479,0,9,2.731019108280255,0,0,1,1,0,0,0
2394,14.65,0,-4.724722767617865,56.4614,0,3,0,55.2614,1,15,3.8540204778156992,0,1,0,1,0,0,0
2395,19.25,0,-2.2898564470173213,55.0956,1,3,3,2020.0372,2,28,2.8621090909090907,1,0,0,1,0,0,0
2396,18.25,0,-4.398154959693755,160.4894,0,2,1,3073.9986,2,11,8.793939726027396,0,0,1,0,0,1,0
2397,20.7,1,-2.758574820469799,98.7042,0,2,1,1884.8798,2,6,4.768318840579711,0,0,1,0,1,0,0
2398,15.85,0,-2.8592200754475963,53.3956,0,1,1,1364.89,2,16,3.368807570977918,0,0,1,1,0,0,0
2399,6.575,1,-2.581966352715796,145.7444,1,1,1,3193.1768,2,14,22.16644866920152,0,0,1,0,0,1,0
2400,17.75,0,-3.487771505170114,177.866,0,2,1,2336.958,1,11,10.02061971830986,0,0,1,0,0,1,0
2401,11.8,0,-1.6173448853158376,185.2924,0,1,0,370.1848,0,28,15.702745762711862,0,1,0,0,0,1,0
2402,14.0,1,-3.5206998922686568,143.5786,1,3,3,3756.4436,2,28,10.255614285714286,1,0,0,0,0,1,0
2403,12.85,0,-1.5458741693633355,44.9428,0,1,0,175.7712,2,28,3.4974941634241246,0,1,0,1,0,0,0
2404,16.7,1,-2.1191145881604134,181.2976,0,2,1,3078.6592,2,6,10.85614371257485,0,0,1,0,0,1,0
2405,10.85,0,-3.551558959212917,115.1808,0,1,1,2109.2544,1,16,10.615741935483872,0,0,1,0,1,0,0
2406,10.0,0,-2.3045407740922887,113.7544,1,1,1,3243.7776,2,14,11.375440000000001,0,0,1,0,1,0,0
2407,13.65,1,-3.11167204157244,37.9532,0,3,0,71.9064,2,15,2.7804542124542126,0,1,0,1,0,0,0
2408,19.0,1,-1.8147278730710128,46.8718,0,3,0,189.0872,2,15,2.4669368421052633,0,1,0,1,0,0,0
2409,9.6,1,-3.7984937598775503,102.499,0,2,1,2579.975,2,6,10.676979166666667,0,0,1,0,1,0,0
2410,12.0,0,-2.5773424900669077,124.1388,0,2,1,1486.0656,2,6,10.3449,0,0,1,0,1,0,0
2411,5.925,1,-2.338739974615292,43.8086,0,2,1,312.2602,2,9,7.393856540084388,0,0,1,1,0,0,0
2412,13.0,0,-3.1744615303905914,254.5014,0,2,1,4845.0266,1,9,19.577030769230767,0,0,1,0,0,0,1
2413,8.18,1,-2.490510051562046,58.5588,0,2,1,171.7764,2,6,7.15877750611247,0,0,1,1,0,0,0
2414,12.8,0,-2.5742063141841154,96.541,0,2,1,1834.279,2,11,7.542265625,0,0,1,0,1,0,0
2415,19.2,0,-2.0850414479278947,89.7488,0,2,1,2082.6224,2,11,4.674416666666667,0,0,1,0,1,0,0
2416,14.5,1,-2.330972962644809,159.4262,0,1,1,2705.1454,2,16,10.994910344827586,0,0,1,0,0,1,0
2417,5.19,0,-3.149770373051986,196.811,0,2,1,3731.809,2,6,37.92119460500963,0,0,1,0,0,1,0
2418,13.3,1,-2.639554052961876,61.0536,2,3,1,1592.5936,2,26,4.590496240601504,0,0,1,1,0,0,0
2419,19.6,0,-3.1879391616336314,88.8514,2,3,1,2125.2336,1,26,4.53323469387755,0,0,1,0,1,0,0
2420,17.75,0,-3.359688634210686,248.275,0,2,1,998.7,2,9,13.987323943661972,0,0,1,0,0,0,1
2421,12.35,0,-2.3704185939536653,119.1124,1,1,1,3673.8844,2,14,9.644728744939272,0,0,1,0,1,0,0
2422,14.35,0,-4.073096039560139,109.8228,2,3,1,2099.9332,1,26,7.653156794425088,0,0,1,0,1,0,0
2423,6.365,0,-4.911262152040032,63.2536,0,2,1,1225.072,2,11,9.937721916732128,0,0,1,1,0,0,0
2424,5.78,0,-4.234670505615937,143.9102,1,3,3,3062.0142,0,28,24.89795847750865,1,0,0,0,0,1,0
2425,20.25,1,-4.4280971285017,184.7924,1,3,3,4442.2176,2,28,9.12555061728395,1,0,0,0,0,1,0
2426,14.75,0,-3.415408604436135,238.6906,2,3,1,4278.4308,1,26,16.182413559322033,0,0,1,0,0,0,1
2427,12.15,0,-4.167898770808097,211.9928,1,1,1,631.1784,2,14,17.4479670781893,0,0,1,0,0,0,1
2428,6.59,0,-3.6434017414881485,121.5098,2,3,1,602.549,1,26,18.438512898330803,0,0,1,0,1,0,0
2429,12.6,1,-2.6047659263415874,255.6356,0,1,1,2797.6916,2,16,20.288539682539685,0,0,1,0,0,0,1
2430,18.2,0,-2.4493186461721415,149.8734,0,1,0,445.4202,2,28,8.234802197802198,0,1,0,0,0,1,0
2431,9.395,0,-3.2246846635514497,83.9908,1,3,3,2348.9424,1,28,8.939946780202234,1,0,0,0,1,0,0
2432,17.6,1,-4.138292311828811,47.7402,1,3,3,1975.4286,2,28,2.7125113636363634,1,0,0,1,0,0,0
2433,8.18,1,-2.501004824887749,59.2588,1,3,3,1374.2112,2,28,7.24435207823961,1,0,0,1,0,0,0
2434,7.325,0,-2.371852988010787,92.7146,2,3,1,2006.7212,2,26,12.657283276450512,0,0,1,0,1,0,0
2435,15.85,0,-1.943517291224471,175.837,0,1,0,352.874,2,28,11.093817034700315,0,1,0,0,0,1,0
2436,15.1,1,-3.9137655728171867,130.531,1,1,1,908.817,2,14,8.644437086092715,0,0,1,0,1,0,0
2437,10.5,1,-2.1532276222615936,164.121,1,3,3,6035.477,2,28,15.630571428571429,1,0,0,0,0,1,0
2438,8.51,1,-2.5467086817297773,172.9422,2,3,1,1379.5376,2,26,20.32223266745006,0,0,1,0,0,1,0
2439,17.0,0,-1.436950620562558,170.2106,0,1,0,171.1106,2,28,10.012388235294118,0,1,0,0,0,1,0
2440,20.35,1,-3.470464794403537,257.2672,0,2,1,2045.3376,2,6,12.642122850122849,0,0,1,0,0,0,1
2441,17.85,0,-4.011985947563314,96.9094,1,3,2,1332.9316,1,4,5.4290980392156865,0,0,1,0,1,0,0
2442,18.25,0,-2.550518181595674,258.4962,1,3,2,2848.9582,2,4,14.164175342465752,0,0,1,0,0,0,1
2443,17.6,0,-2.497827039703219,160.492,2,3,1,1278.336,1,26,9.118863636363635,0,0,1,0,0,1,0
2444,10.895,0,-3.6163668481661113,106.428,0,1,1,1491.392,2,16,9.768517668655347,0,0,1,0,1,0,0
2445,11.85,0,-1.5047925729538014,99.6726,0,3,0,195.7452,0,15,8.411189873417722,0,1,0,0,1,0,0
2446,20.5,0,-1.9477836459551505,35.919,1,3,3,585.904,1,28,1.7521463414634144,1,0,0,1,0,0,0
2447,14.1,0,-2.069150793527687,88.6198,1,3,2,1133.8574,2,4,6.285092198581561,0,0,1,0,1,0,0
2448,15.15,1,-4.401333335361993,131.7284,0,2,1,1186.4556,2,9,8.694943894389437,0,0,1,0,1,0,0
2449,17.25,0,-2.8354777458799947,91.612,0,3,0,93.212,0,15,5.310840579710145,0,1,0,0,1,0,0
2450,17.6,0,-3.9642463110895165,237.059,1,3,2,2836.308,1,4,13.469261363636363,0,0,1,0,0,0,1
2451,14.6,0,-2.82337432236798,179.6976,0,1,1,3621.952,1,16,12.308054794520547,0,0,1,0,0,1,0
2452,10.1,0,-3.6097258554268326,76.467,0,2,1,1761.041,2,9,7.570990099009901,0,0,1,0,1,0,0
2453,10.5,0,-2.641638526038359,119.2098,0,2,1,1325.6078,2,9,11.353314285714285,0,0,1,0,1,0,0
2454,12.6,0,-4.898863087330905,186.9556,0,2,1,3942.8676,1,9,14.837746031746033,0,0,1,0,0,1,0
2455,18.7,0,-3.077196743118809,153.6682,0,1,1,3506.7686,1,16,8.217550802139039,0,0,1,0,0,1,0
2456,5.985,0,-2.3414760781135904,127.1678,1,3,2,3560.6984,2,4,21.247752715121134,0,0,1,0,1,0,0
2457,12.1,0,-2.163918881147165,221.4114,0,1,1,5099.3622,2,16,18.298462809917353,0,0,1,0,0,0,1
2458,13.0,1,-2.4811889769055124,196.0426,1,1,1,2570.6538,2,14,15.0802,0,0,1,0,0,1,0
2459,19.2,1,-3.7737712462841264,181.695,0,2,1,2563.33,2,11,9.46328125,0,0,1,0,0,1,0
2460,5.78,0,-4.227790198523802,146.3102,0,2,1,2187.153,0,11,25.31318339100346,0,0,1,0,0,1,0
2461,7.17,1,-2.818143080081799,130.9968,0,2,1,2348.9424,2,9,18.270125523012553,0,0,1,0,1,0,0
2462,20.85,1,-2.777006803604032,88.1514,0,1,1,1682.4766,2,16,4.227884892086331,0,0,1,0,1,0,0
2463,18.75,0,-3.370842187886685,215.7218,1,1,1,4274.436,1,14,11.505162666666667,0,0,1,0,0,0,1
2464,7.5,0,-2.9816569374926916,123.4072,2,3,1,3185.1872,2,26,16.454293333333332,0,0,1,0,1,0,0
